	X	label
2606	"tensor([-1.2923e-01,  6.0637e-01,  7.0335e+00,  ...,  1.6135e-03,
         6.8017e-03,  5.8118e-03])"	0
2607	"tensor([4.5756e+00, 2.4320e+00, 4.5590e+00,  ..., 1.6828e-03, 5.3766e-03,
        8.3410e-03])"	0
2608	tensor([4.5756, 2.4320, 4.5590,  ..., 0.0075, 0.0094, 0.0079])	1
2609	"tensor([ 2.1795e+00, -1.6653e-01,  4.7719e+00,  ...,  4.8833e-04,
         3.5851e-03,  4.3401e-03])"	0
2610	"tensor([ 2.1795e+00, -1.6653e-01,  4.7719e+00,  ...,  3.0846e-03,
         5.0233e-03,  4.6910e-03])"	1
2611	"tensor([-5.5726e-01, -3.5733e+00,  4.5687e+00,  ...,  3.0520e-04,
         7.2419e-03,  6.8267e-03])"	1
2612	"tensor([-5.5726e-01, -3.5733e+00,  4.5687e+00,  ...,  1.4430e-04,
         1.5229e-03,  9.8319e-04])"	0
2613	"tensor([-5.5726e-01, -3.5733e+00,  4.5687e+00,  ...,  2.1950e-05,
         4.4349e-04,  1.6298e-03])"	0
2614	"tensor([-1.1933e+00,  5.4647e+00,  1.6221e+00,  ...,  6.1916e-04,
         6.2809e-03,  5.9102e-03])"	0
2615	"tensor([-1.1933e+00,  5.4647e+00,  1.6221e+00,  ...,  1.0349e-03,
         1.1554e-03,  9.5588e-03])"	1
2616	"tensor([-1.1933e+00,  5.4647e+00,  1.6221e+00,  ...,  3.7681e-04,
         1.4252e-03,  2.1544e-02])"	0
2617	"tensor([-4.1058e+00,  3.8932e+00,  2.3648e+00,  ...,  1.8011e-04,
         2.1877e-03,  3.9016e-03])"	0
2618	"tensor([-4.1058e+00,  3.8932e+00,  2.3648e+00,  ...,  6.7809e-04,
         9.3089e-04,  5.1082e-03])"	0
2619	"tensor([-4.1058e+00,  3.8932e+00,  2.3648e+00,  ...,  2.1913e-04,
         2.4029e-03,  1.5412e-02])"	1
2620	"tensor([-7.1659e-01,  1.3741e+00,  3.6580e+00,  ...,  3.7841e-05,
         1.7782e-03,  4.0965e-03])"	0
2621	"tensor([-7.1659e-01,  1.3741e+00,  3.6580e+00,  ...,  7.2492e-05,
         2.1695e-04,  7.0684e-04])"	1
2622	"tensor([-7.1659e-01,  1.3741e+00,  3.6580e+00,  ...,  5.0754e-05,
         4.5055e-04,  1.8310e-03])"	0
2623	"tensor([-7.1659e-01,  1.3741e+00,  3.6580e+00,  ...,  3.7841e-05,
         1.7782e-03,  4.0965e-03])"	0
2624	"tensor([-7.1659e-01,  1.3741e+00,  3.6580e+00,  ...,  7.2492e-05,
         2.1695e-04,  7.0684e-04])"	0
2625	"tensor([-7.1659e-01,  1.3741e+00,  3.6580e+00,  ...,  5.0754e-05,
         4.5055e-04,  1.8310e-03])"	1
2626	tensor([-0.6127, -1.3847,  0.9341,  ...,  0.0060,  0.0017,  0.0114])	1
2627	tensor([-0.8631,  0.7963,  4.2921,  ...,  0.0268,  0.0321,  0.2139])	1
2628	"tensor([1.1179e+00, 8.4812e-01, 3.6065e+00,  ..., 5.8706e-03, 3.2874e-03,
        1.7178e-02])"	1
2629	"tensor([-8.2042e-01,  4.1004e+00,  9.3616e-01,  ...,  7.3993e-04,
         6.8312e-03,  1.9649e-02])"	1
2630	"tensor([-8.2042e-01,  4.1004e+00,  9.3616e-01,  ...,  5.4628e-04,
         4.2887e-03,  1.6208e-02])"	0
2631	"tensor([-8.2042e-01,  4.1004e+00,  9.3616e-01,  ...,  7.3993e-04,
         6.8312e-03,  1.9649e-02])"	1
2632	"tensor([-8.2042e-01,  4.1004e+00,  9.3616e-01,  ...,  5.4628e-04,
         4.2887e-03,  1.6208e-02])"	0
2633	"tensor([-2.8740e-01,  2.8869e+00,  1.1201e+00,  ...,  7.2534e-04,
         5.3435e-03,  1.2102e-02])"	0
2634	"tensor([-2.8740e-01,  2.8869e+00,  1.1201e+00,  ...,  1.0174e-03,
         9.0615e-03,  1.5098e-02])"	1
2635	"tensor([-3.3966e-02, -1.5277e-01,  2.9756e+00,  ...,  4.0235e-04,
         1.1221e-03,  2.7579e-03])"	1
2636	tensor([-0.2208, -0.0485,  1.5240,  ...,  0.0542,  0.0232,  0.0310])	1
2637	"tensor([-1.0900e+00,  1.9314e+00, -9.3221e-02,  ...,  2.2091e-03,
         1.7042e-03,  3.1127e-03])"	1
2638	"tensor([-1.0900e+00,  1.9314e+00, -9.3221e-02,  ...,  1.2824e-03,
         1.6172e-03,  2.3829e-03])"	0
2639	"tensor([-1.0900e+00,  1.9314e+00, -9.3221e-02,  ...,  2.2091e-03,
         1.7042e-03,  3.1127e-03])"	0
2640	"tensor([-1.0900e+00,  1.9314e+00, -9.3221e-02,  ...,  1.2824e-03,
         1.6172e-03,  2.3829e-03])"	1
2641	"tensor([4.8365e+00, 2.0700e+00, 2.9568e+00,  ..., 7.1893e-04, 6.5185e-04,
        3.6565e-03])"	1
2642	"tensor([4.8365e+00, 2.0700e+00, 2.9568e+00,  ..., 3.1034e-04, 1.0404e-03,
        1.4958e-03])"	0
2643	"tensor([4.0010e+00, 2.2902e+00, 3.4461e+00,  ..., 5.6523e-04, 7.8996e-04,
        2.4725e-03])"	0
2644	"tensor([4.0010e+00, 2.2902e+00, 3.4461e+00,  ..., 5.9744e-04, 1.4713e-03,
        2.2301e-03])"	1
2645	"tensor([-1.2562e-01,  1.4389e+00,  3.2846e+00,  ...,  4.3704e-04,
         1.0596e-02,  1.1700e-02])"	1
2646	tensor([2.5397, 2.6078, 1.5589,  ..., 0.0247, 0.0328, 0.0252])	1
2647	"tensor([ 3.8452e-01, -9.9206e-01,  4.1588e+00,  ...,  4.5878e-04,
         6.4932e-03,  8.0782e-03])"	1
2648	"tensor([-1.8675e+00, -2.6907e-01,  7.8669e-01,  ...,  2.9868e-04,
         5.0168e-03,  3.2438e-03])"	1
2649	"tensor([3.0749e+00, 3.0486e+00, 2.5552e+00,  ..., 1.6698e-04, 3.3245e-03,
        7.4032e-03])"	1
2650	"tensor([4.2093e-01, 1.8672e+00, 1.7131e+00,  ..., 3.6628e-04, 8.1390e-03,
        1.0709e-02])"	1
2651	tensor([-2.9875,  4.7993, -0.1267,  ...,  0.0230,  0.0125,  0.0265])	1
2652	tensor([-0.2689,  1.7718,  1.7446,  ...,  0.0346,  0.0370,  0.0178])	1
2653	tensor([-2.0848,  1.2123,  1.3573,  ...,  0.0044,  0.0167,  0.0059])	1
2654	tensor([0.7033, 2.8237, 3.2646,  ..., 0.0057, 0.0132, 0.0224])	1
2655	"tensor([3.0198e-01, 4.6375e+00, 1.2036e+00,  ..., 2.7952e-03, 1.0615e-03,
        6.9491e-03])"	1
2656	"tensor([-7.2148e-01,  2.2436e+00,  1.6768e+00,  ...,  1.1366e-03,
         8.3130e-04,  8.2700e-04])"	1
2657	"tensor([1.9031e-01, 2.3058e+00, 7.5475e-01,  ..., 1.5679e-04, 3.3732e-03,
        4.0224e-02])"	1
2658	"tensor([-8.8867e-01,  2.7078e+00,  8.4163e-01,  ...,  2.8478e-04,
         5.7964e-03,  1.6492e-02])"	1
2659	tensor([1.1596, 2.2103, 4.3339,  ..., 0.0158, 0.0504, 0.0139])	1
2660	tensor([2.8843, 3.2931, 2.8386,  ..., 0.0171, 0.0664, 0.0149])	1
2661	tensor([-1.4164,  1.8927,  3.1634,  ...,  0.0091,  0.0181,  0.0049])	1
2662	tensor([3.3545, 2.4647, 2.6580,  ..., 0.0092, 0.0127, 0.0051])	1
2663	tensor([1.4536, 3.7932, 1.5060,  ..., 0.0532, 0.0241, 0.0199])	1
2664	tensor([2.2241, 0.8517, 3.0020,  ..., 0.0040, 0.0183, 0.0069])	1
2665	"tensor([2.2241e+00, 8.5165e-01, 3.0020e+00,  ..., 3.4944e-04, 9.9455e-03,
        1.0678e-02])"	0
2666	"tensor([4.0741e+00, 2.3679e+00, 2.6917e+00,  ..., 8.5277e-03, 7.4836e-03,
        2.8747e-03])"	1
2667	"tensor([4.0741e+00, 2.3679e+00, 2.6917e+00,  ..., 9.0568e-04, 1.4073e-03,
        2.5888e-03])"	0
2668	"tensor([9.6619e-01, 1.0052e+00, 3.6117e+00,  ..., 1.3028e-03, 2.5371e-03,
        1.7190e-03])"	0
2669	"tensor([9.6619e-01, 1.0052e+00, 3.6117e+00,  ..., 6.7786e-04, 3.7230e-03,
        7.3836e-03])"	1
2670	"tensor([-4.5140e-01,  3.1103e-01,  3.2409e+00,  ...,  1.5903e-03,
         5.0673e-03,  6.4519e-03])"	0
2671	"tensor([-4.5140e-01,  3.1103e-01,  3.2409e+00,  ...,  5.7354e-04,
         3.3520e-03,  1.6534e-02])"	1
2672	tensor([1.1955, 2.3119, 0.1304,  ..., 0.0079, 0.0181, 0.0094])	1
2673	tensor([1.1955, 2.3119, 0.1304,  ..., 0.0040, 0.0028, 0.0095])	0
2674	tensor([ 5.1319, -0.4220,  0.7112,  ...,  0.0364,  0.0398,  0.0154])	1
2675	"tensor([ 5.1319e+00, -4.2203e-01,  7.1115e-01,  ...,  4.5298e-03,
         4.8248e-03,  7.5222e-03])"	0
2676	"tensor([-2.5714e+00,  2.2860e+00,  7.1287e-01,  ...,  2.4392e-03,
         3.8644e-03,  6.9594e-03])"	0
2677	tensor([-2.5714,  2.2860,  0.7129,  ...,  0.0033,  0.0039,  0.0209])	1
2678	tensor([-1.2872,  3.6528,  0.3828,  ...,  0.0041,  0.0058,  0.0107])	1
2679	"tensor([-7.4204e-01,  2.6454e+00,  1.9858e+00,  ...,  1.8200e-03,
         4.6845e-03,  1.5272e-02])"	1
2680	tensor([-1.5238,  2.3106,  3.3549,  ...,  0.0059,  0.0316,  0.0264])	1
2681	tensor([0.9523, 1.5187, 0.7959,  ..., 0.0133, 0.0154, 0.0050])	1
2682	"tensor([-1.1878e+00,  2.6662e+00,  4.6834e+00,  ...,  1.4030e-04,
         1.0158e-02,  4.5710e-03])"	1
2683	"tensor([-1.5549e+00,  1.0419e+00,  1.4844e+00,  ...,  1.8193e-04,
         2.7626e-03,  4.2348e-03])"	1
2684	"tensor([4.3298e-01, 1.2640e+00, 2.9429e+00,  ..., 1.6244e-04, 4.5293e-03,
        5.8859e-03])"	1
2685	"tensor([-1.5952e+00,  1.4215e+00,  7.1083e-01,  ...,  6.1943e-04,
         4.8119e-03,  2.1527e-03])"	1
2686	"tensor([1.2557e+00, 3.9229e+00, 3.0739e+00,  ..., 7.9933e-04, 4.9576e-03,
        3.3380e-03])"	1
2687	tensor([ 0.3011, -0.4577,  4.1108,  ...,  0.0091,  0.0532,  0.0084])	1
2688	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.7105e-03,
         8.6459e-03,  4.7674e-03])"	1
2689	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.6524e-04,
         4.1323e-03,  2.1125e-03])"	0
2690	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.0002e-04,
         1.3179e-03,  6.4462e-04])"	0
2691	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.2709e-04,
         1.3538e-03,  1.0785e-03])"	0
2692	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.1812e-04,
         1.0717e-03,  6.2941e-04])"	0
2693	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.7105e-03,
         8.6459e-03,  4.7674e-03])"	0
2694	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.6524e-04,
         4.1323e-03,  2.1125e-03])"	1
2695	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.0002e-04,
         1.3179e-03,  6.4462e-04])"	0
2696	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.2709e-04,
         1.3538e-03,  1.0785e-03])"	0
2697	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.1812e-04,
         1.0717e-03,  6.2941e-04])"	0
2698	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.7105e-03,
         8.6459e-03,  4.7674e-03])"	0
2699	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.6524e-04,
         4.1323e-03,  2.1125e-03])"	0
2700	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.0002e-04,
         1.3179e-03,  6.4462e-04])"	1
2701	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.2709e-04,
         1.3538e-03,  1.0785e-03])"	0
2702	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.1812e-04,
         1.0717e-03,  6.2941e-04])"	0
2703	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.7105e-03,
         8.6459e-03,  4.7674e-03])"	0
2704	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.6524e-04,
         4.1323e-03,  2.1125e-03])"	0
2705	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.0002e-04,
         1.3179e-03,  6.4462e-04])"	0
2706	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  2.2709e-04,
         1.3538e-03,  1.0785e-03])"	1
2707	"tensor([ 2.0966e-01, -4.1637e-02,  3.0791e+00,  ...,  1.1812e-04,
         1.0717e-03,  6.2941e-04])"	0
2708	"tensor([-1.4651e+00,  2.9547e+00,  4.5007e+00,  ...,  6.9323e-04,
         7.1166e-03,  1.5180e-02])"	1
2709	"tensor([-1.4651e+00,  2.9547e+00,  4.5007e+00,  ...,  2.3291e-04,
         1.0970e-02,  5.3263e-03])"	0
2710	"tensor([-1.4651e+00,  2.9547e+00,  4.5007e+00,  ...,  1.5499e-04,
         7.2444e-03,  2.1686e-03])"	0
2711	"tensor([-1.4651e+00,  2.9547e+00,  4.5007e+00,  ...,  1.0487e-04,
         3.2429e-03,  1.2362e-03])"	0
2712	"tensor([-1.4651e+00,  2.9547e+00,  4.5007e+00,  ...,  1.4136e-05,
         1.8381e-04,  5.2516e-04])"	0
2713	"tensor([-2.0402e+00,  1.9706e+00,  3.8079e+00,  ...,  6.3742e-04,
         2.9208e-03,  7.2650e-03])"	0
2714	"tensor([-2.0402e+00,  1.9706e+00,  3.8079e+00,  ...,  4.7255e-04,
         1.4776e-02,  7.3911e-03])"	1
2715	"tensor([-2.0402e+00,  1.9706e+00,  3.8079e+00,  ...,  4.3661e-04,
         1.0523e-02,  2.9969e-03])"	0
2716	"tensor([-2.0402e+00,  1.9706e+00,  3.8079e+00,  ...,  4.4425e-04,
         7.3617e-03,  2.7710e-03])"	0
2717	"tensor([-2.0402e+00,  1.9706e+00,  3.8079e+00,  ...,  1.0156e-05,
         2.7845e-04,  5.4044e-04])"	0
2718	"tensor([-2.8094e+00,  2.0357e+00,  3.4177e+00,  ...,  1.8174e-04,
         1.5969e-03,  4.9190e-03])"	0
2719	"tensor([-2.8094e+00,  2.0357e+00,  3.4177e+00,  ...,  1.7017e-04,
         1.3670e-02,  8.0547e-03])"	0
2720	"tensor([-2.8094e+00,  2.0357e+00,  3.4177e+00,  ...,  2.5447e-04,
         1.7642e-02,  6.8974e-03])"	1
2721	"tensor([-2.8094e+00,  2.0357e+00,  3.4177e+00,  ...,  2.5433e-04,
         1.3607e-02,  4.4814e-03])"	0
2722	"tensor([-2.8094e+00,  2.0357e+00,  3.4177e+00,  ...,  5.1485e-06,
         8.2823e-04,  1.0896e-03])"	0
2723	"tensor([-2.5168e+00,  1.4027e+00,  3.1670e+00,  ...,  1.2087e-04,
         1.1402e-03,  3.5652e-03])"	0
2724	"tensor([-2.5168e+00,  1.4027e+00,  3.1670e+00,  ...,  1.1894e-04,
         1.1117e-02,  7.9369e-03])"	0
2725	"tensor([-2.5168e+00,  1.4027e+00,  3.1670e+00,  ...,  3.2585e-04,
         1.4976e-02,  7.6608e-03])"	0
2726	"tensor([-2.5168e+00,  1.4027e+00,  3.1670e+00,  ...,  3.8192e-04,
         1.8925e-02,  7.3951e-03])"	1
2727	"tensor([-2.5168e+00,  1.4027e+00,  3.1670e+00,  ...,  1.3893e-05,
         1.4138e-03,  1.0101e-03])"	0
2728	"tensor([-1.2295e+00,  1.7779e+00,  4.4974e+00,  ...,  2.3142e-04,
         4.0102e-04,  7.8873e-04])"	0
2729	"tensor([-1.2295e+00,  1.7779e+00,  4.4974e+00,  ...,  4.9202e-05,
         4.1426e-04,  9.5991e-04])"	0
2730	"tensor([-1.2295e+00,  1.7779e+00,  4.4974e+00,  ...,  1.2393e-04,
         2.0969e-04,  6.5665e-04])"	0
2731	"tensor([-1.2295e+00,  1.7779e+00,  4.4974e+00,  ...,  1.7991e-04,
         2.2681e-04,  8.6526e-04])"	0
2732	"tensor([-1.2295e+00,  1.7779e+00,  4.4974e+00,  ...,  4.7784e-04,
         2.5238e-03,  2.4208e-03])"	1
2733	tensor([0.9062, 0.6671, 2.8655,  ..., 0.0114, 0.0101, 0.0093])	1
2734	tensor([-0.8916,  2.3504,  4.4368,  ...,  0.0049,  0.0430,  0.0501])	1
2735	tensor([-2.4091,  1.1809,  2.4182,  ...,  0.0193,  0.0514,  0.0682])	1
2736	tensor([0.2777, 0.7812, 1.6530,  ..., 0.0385, 0.0196, 0.0389])	1
2737	tensor([0.2777, 0.7812, 1.6530,  ..., 0.0385, 0.0196, 0.0389])	0
2738	tensor([-1.0309,  0.0732,  4.3007,  ...,  0.0051,  0.0688,  0.0645])	0
2739	"tensor([-1.0922e+00,  3.4026e+00,  3.2089e+00,  ...,  2.7989e-04,
         8.1030e-03,  1.4199e-02])"	1
2740	"tensor([-1.0922e+00,  3.4026e+00,  3.2089e+00,  ...,  2.7798e-04,
         3.8239e-03,  1.3572e-02])"	0
2741	"tensor([-1.0922e+00,  3.4026e+00,  3.2089e+00,  ...,  2.7989e-04,
         8.1030e-03,  1.4199e-02])"	0
2742	"tensor([-1.0922e+00,  3.4026e+00,  3.2089e+00,  ...,  2.7798e-04,
         3.8239e-03,  1.3572e-02])"	1
2743	tensor([-4.1213,  1.0594,  3.7420,  ...,  0.0044,  0.0056,  0.0468])	1
2744	"tensor([-4.1213e+00,  1.0594e+00,  3.7420e+00,  ...,  2.9771e-03,
         6.0424e-03,  8.1595e-03])"	0
2745	"tensor([-3.2279e+00,  1.7539e+00,  1.7216e+00,  ...,  3.1991e-03,
         5.4533e-03,  2.0951e-02])"	1
2746	"tensor([-3.2279e+00,  1.7539e+00,  1.7216e+00,  ...,  2.8700e-03,
         1.6328e-02,  1.6374e-02])"	0
2747	tensor([0.5928, 1.5458, 1.5674,  ..., 0.0059, 0.0019, 0.0119])	0
2748	tensor([0.5928, 1.5458, 1.5674,  ..., 0.0153, 0.0118, 0.0207])	1
2749	tensor([ 2.4418, -0.0578,  2.7248,  ...,  0.0185,  0.0941,  0.1102])	1
2750	"tensor([1.3005e+00, 5.1395e+00, 3.0806e+00,  ..., 5.6982e-04, 1.3918e-02,
        1.8518e-02])"	1
2751	"tensor([1.3005e+00, 5.1395e+00, 3.0806e+00,  ..., 5.8199e-04, 5.9757e-03,
        9.0408e-03])"	0
2752	"tensor([8.2615e-01, 3.2315e+00, 2.9012e+00,  ..., 3.5632e-04, 7.5843e-03,
        1.1991e-02])"	0
2753	"tensor([8.2615e-01, 3.2315e+00, 2.9012e+00,  ..., 9.3677e-04, 1.5626e-02,
        1.6382e-02])"	1
2754	"tensor([1.3353e-01, 9.3996e-01, 3.8183e+00,  ..., 7.7885e-04, 1.0082e-02,
        5.9093e-03])"	0
2755	"tensor([1.3353e-01, 9.3996e-01, 3.8183e+00,  ..., 1.6159e-03, 1.2042e-02,
        1.0345e-02])"	1
2756	"tensor([2.6266e+00, 1.0520e+00, 4.4718e+00,  ..., 1.4632e-04, 8.0527e-03,
        9.3257e-03])"	1
2757	"tensor([2.6266e+00, 1.0520e+00, 4.4718e+00,  ..., 2.1320e-04, 2.4957e-03,
        2.6795e-03])"	0
2758	"tensor([2.6266e+00, 1.0520e+00, 4.4718e+00,  ..., 2.2085e-04, 4.2325e-03,
        1.9556e-03])"	0
2759	"tensor([2.6266e+00, 1.0520e+00, 4.4718e+00,  ..., 2.0767e-04, 7.6757e-03,
        5.4403e-03])"	0
2760	"tensor([-2.1720e+00, -5.1981e-01,  6.3388e+00,  ...,  1.9895e-04,
         5.7400e-03,  5.2466e-03])"	0
2761	"tensor([-2.1720e+00, -5.1981e-01,  6.3388e+00,  ...,  3.1605e-04,
         3.6080e-03,  3.0150e-03])"	1
2762	"tensor([-2.1720e+00, -5.1981e-01,  6.3388e+00,  ...,  5.3793e-04,
         7.0496e-03,  2.0246e-03])"	0
2763	"tensor([-2.1720e+00, -5.1981e-01,  6.3388e+00,  ...,  4.4190e-04,
         1.6749e-02,  2.9077e-03])"	0
2764	"tensor([-1.6611e+00,  3.6882e-01,  7.0639e+00,  ...,  4.3275e-04,
         1.3252e-02,  9.8023e-03])"	0
2765	"tensor([-1.6611e+00,  3.6882e-01,  7.0639e+00,  ...,  3.1276e-04,
         1.5995e-03,  1.7983e-03])"	0
2766	"tensor([-1.6611e+00,  3.6882e-01,  7.0639e+00,  ...,  8.5808e-04,
         8.6486e-03,  2.0445e-03])"	1
2767	"tensor([-1.6611e+00,  3.6882e-01,  7.0639e+00,  ...,  1.1510e-03,
         2.1785e-02,  1.7335e-03])"	0
2768	"tensor([ 1.4953e-01, -2.1583e+00,  4.3376e+00,  ...,  6.3767e-04,
         4.4210e-03,  1.9188e-03])"	0
2769	"tensor([ 1.4953e-01, -2.1583e+00,  4.3376e+00,  ...,  1.0476e-03,
         1.7315e-03,  1.8535e-03])"	0
2770	"tensor([ 1.4953e-01, -2.1583e+00,  4.3376e+00,  ...,  3.6578e-03,
         5.9333e-03,  1.4541e-03])"	1
2771	tensor([ 0.1495, -2.1583,  4.3376,  ...,  0.0069,  0.0207,  0.0052])	0
2772	"tensor([ 8.8705e-01, -1.0352e+00,  3.9968e+00,  ...,  1.2668e-04,
         1.8393e-03,  1.0841e-03])"	0
2773	"tensor([ 8.8705e-01, -1.0352e+00,  3.9968e+00,  ...,  3.3469e-04,
         5.3383e-04,  1.2908e-03])"	0
2774	"tensor([ 8.8705e-01, -1.0352e+00,  3.9968e+00,  ...,  7.3427e-04,
         1.4509e-03,  1.1678e-03])"	0
2775	"tensor([ 8.8705e-01, -1.0352e+00,  3.9968e+00,  ...,  2.8739e-03,
         7.3249e-03,  3.4480e-03])"	1
2776	"tensor([-6.6939e-01,  3.2473e-01,  3.5515e+00,  ...,  4.4670e-04,
         8.7997e-03,  1.0692e-02])"	0
2777	"tensor([-6.6939e-01,  3.2473e-01,  3.5515e+00,  ...,  1.6220e-04,
         2.4654e-03,  1.3011e-02])"	0
2778	"tensor([-6.6939e-01,  3.2473e-01,  3.5515e+00,  ...,  5.7117e-04,
         4.6497e-03,  9.3912e-03])"	0
2779	"tensor([-6.6939e-01,  3.2473e-01,  3.5515e+00,  ...,  5.9545e-04,
         1.8259e-02,  1.9293e-02])"	1
2780	"tensor([-1.3583e+00,  9.0360e-01,  2.1665e+00,  ...,  9.7785e-04,
         1.2291e-03,  6.0469e-03])"	1
2781	"tensor([-1.3583e+00,  9.0360e-01,  2.1665e+00,  ...,  1.8968e-04,
         1.6019e-03,  8.9589e-03])"	0
2782	"tensor([-1.8209e-01,  3.1934e+00,  1.5559e+00,  ...,  3.7448e-04,
         1.4400e-03,  7.0113e-03])"	0
2783	"tensor([-1.8209e-01,  3.1934e+00,  1.5559e+00,  ...,  4.0831e-05,
         2.4726e-03,  1.1397e-02])"	1
2784	"tensor([-5.1244e-01,  2.3846e+00,  4.9591e+00,  ...,  4.4329e-03,
         5.7787e-03,  7.4507e-03])"	1
2785	"tensor([-5.1244e-01,  2.3846e+00,  4.9591e+00,  ...,  1.1276e-03,
         2.2045e-03,  5.7958e-03])"	0
2786	"tensor([-5.1244e-01,  2.3846e+00,  4.9591e+00,  ...,  4.4329e-03,
         5.7787e-03,  7.4507e-03])"	0
2787	"tensor([-5.1244e-01,  2.3846e+00,  4.9591e+00,  ...,  1.1276e-03,
         2.2045e-03,  5.7958e-03])"	1
2788	tensor([-0.3565, -2.4944,  3.5688,  ...,  0.0047,  0.0085,  0.0096])	1
2789	"tensor([-3.5646e-01, -2.4944e+00,  3.5688e+00,  ...,  3.3973e-03,
         2.5744e-03,  2.8446e-03])"	0
2790	tensor([ 0.1229, -1.4104,  2.0238,  ...,  0.0108,  0.0076,  0.0191])	0
2791	"tensor([ 1.2289e-01, -1.4104e+00,  2.0238e+00,  ...,  7.8718e-03,
         1.9429e-03,  4.3750e-03])"	1
2792	tensor([0.7354, 1.2516, 1.1026,  ..., 0.0084, 0.0060, 0.0194])	0
2793	tensor([0.7354, 1.2516, 1.1026,  ..., 0.0098, 0.0033, 0.0114])	1
2794	tensor([2.9898, 1.5857, 2.2947,  ..., 0.0131, 0.0235, 0.0351])	1
2795	tensor([2.9898, 1.5857, 2.2947,  ..., 0.0142, 0.0039, 0.0231])	0
2796	"tensor([3.4261e+00, 2.0900e+00, 2.1389e+00,  ..., 2.8629e-03, 4.5390e-02,
        1.0504e-01])"	1
2797	"tensor([3.4261e+00, 2.0900e+00, 2.1389e+00,  ..., 1.7760e-03, 2.1309e-02,
        2.4203e-02])"	0
2798	"tensor([3.4261e+00, 2.0900e+00, 2.1389e+00,  ..., 2.8629e-03, 4.5390e-02,
        1.0504e-01])"	0
2799	"tensor([3.4261e+00, 2.0900e+00, 2.1389e+00,  ..., 1.7760e-03, 2.1309e-02,
        2.4203e-02])"	1
2800	tensor([2.5298, 0.1941, 4.2686,  ..., 0.0181, 0.0246, 0.0138])	0
2801	tensor([2.5298, 0.1941, 4.2686,  ..., 0.0567, 0.0394, 0.0310])	1
2802	"tensor([4.6856e-02, 9.9239e-01, 4.4646e+00,  ..., 2.3265e-03, 3.0575e-03,
        5.4972e-03])"	1
2803	"tensor([9.6057e-01, 1.8034e+00, 5.2397e+00,  ..., 3.6829e-03, 2.1588e-03,
        2.8183e-03])"	1
2804	tensor([ 0.7093, -1.1252,  3.7853,  ...,  0.0088,  0.0459,  0.0383])	1
2805	tensor([ 4.2198,  4.1715, -1.0447,  ...,  0.0115,  0.0097,  0.0299])	1
2806	tensor([4.0358, 5.2748, 0.6645,  ..., 0.0182, 0.0275, 0.0147])	1
2807	"tensor([3.9028e-01, 2.9485e+00, 3.4320e+00,  ..., 1.5006e-03, 4.9765e-03,
        2.3074e-03])"	1
2808	"tensor([2.7786e+00, 2.0615e+00, 4.4951e+00,  ..., 1.5768e-03, 7.2224e-03,
        2.9630e-02])"	1
2809	"tensor([-1.5043e+00,  1.5733e+00,  5.3931e+00,  ...,  2.8175e-03,
         1.6255e-03,  1.6525e-02])"	1
2810	"tensor([-1.5043e+00,  1.5733e+00,  5.3931e+00,  ...,  2.2775e-03,
         2.7385e-03,  2.3099e-02])"	0
2811	"tensor([-1.5043e+00,  1.5733e+00,  5.3931e+00,  ...,  2.8175e-03,
         1.6255e-03,  1.6525e-02])"	0
2812	"tensor([-1.5043e+00,  1.5733e+00,  5.3931e+00,  ...,  2.2775e-03,
         2.7385e-03,  2.3099e-02])"	1
2813	tensor([1.5236, 2.5930, 5.2647,  ..., 0.0148, 0.0236, 0.0185])	1
2814	tensor([1.5236, 2.5930, 5.2647,  ..., 0.0125, 0.0142, 0.0129])	0
2815	tensor([1.7824, 1.9521, 2.0487,  ..., 0.0089, 0.0671, 0.0744])	0
2816	tensor([1.7824, 1.9521, 2.0487,  ..., 0.0083, 0.0813, 0.0493])	1
2817	tensor([-1.3458,  0.4904,  1.7034,  ...,  0.0113,  0.0043,  0.0268])	1
